package_external_id,package_name,product_external_id,product_name,product_required,sku_external_id,sku_manufacturer_id,sku_description,sku_hcpcs,attr1_name,attr1_value,attr2_name,attr2_value,attr3_name,attr3_value,attr4_name,attr4_value,attr5_name,attr5_value,attr6_name,attr6_value,attr7_name,attr7_value,attr8_name,attr8_value,attr9_name,attr9_value,attr10_name,attr10_value
02B-DMP-R4PNV-J6,Nasal Mask with Headgear,gFLfVji5gY8ISYbS,Nasal Mask to Fit,TRUE,tKCZM95qAK7fhi5x,,"Nasal Mask to Fit [Pkg], 1 per 3 months",A7034,Frequency,1 per 3 months,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),1I13-9IS-A2VU-SG,PAP Resupply,TRUE,7T-S53UV-SF-SJ7L,,"PAP Resupply, Nasal",RSPLY,Mask Frame,Nasal,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),1I13-9IS-A2VU-SG,PAP Resupply,TRUE,SDHYH-Y2DQ8-DRVT,,"PAP Resupply, Full Face",RSPLY,Mask Frame,Full Face,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),1P3-CS4E-VFQ-8EA,Non-Disposable PAP Filter,FALSE,IQFK-CA82-M0-4E1,,"Non-Disposable PAP Filter, 1 per 6 months",A7039,,,,,,,,,,,,,,,Non-Disposable PAP Filter,Included,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6B-G8YD-QX5-Q0LA,PAP Mask Interface Cushion,FALSE,1M7F-B3-GJU-FNQH,,"PAP Mask Interface Cushion, Nasal, 2 per 1 month",A7032,,,,,,,,,Mask Frame,Nasal,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6B-G8YD-QX5-Q0LA,PAP Mask Interface Cushion,FALSE,29X1-MA-FT-JY-CT,,"PAP Mask Interface Cushion, Nasal Pillow, 2 per 1 month",A7033,,,,,,,,,,,,,,,,,,,Mask Frame,Nasal Pillow
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6B-G8YD-QX5-Q0LA,PAP Mask Interface Cushion,FALSE,98VR5-ACDY-CMQAT,,"PAP Mask Interface Cushion, Oral / Nasal Hybrid, 2 per 1 month",A7028,,,,,,,,,,,,,,,Mask Frame,Oral / Nasal Hybrid,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6B-G8YD-QX5-Q0LA,PAP Mask Interface Cushion,FALSE,JE28-YGS3R-VM-9C,,"PAP Mask Interface Cushion, Full Face, 1 per 1 month",A7031,Mask Frame,Full Face,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6B-G8YD-QX5-Q0LA,PAP Mask Interface Cushion,FALSE,PDCBV-TAB-ESL-15,,"PAP Mask Interface Cushion, Oral, 2 per 1 month",A7028,,,,,Mask Frame,Oral,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6B-G8YD-QX5-Q0LA,PAP Mask Interface Cushion,FALSE,TNI-C7UN-6ZI-SU5,,"PAP Mask Interface Cushion, Fit to Comfort",IFC,,,,,,,,,,,,,,,,,,,Mask Frame,Fit to Comfort
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6I-CU-K6-MNT4-BF,PAP Machine Tubing,FALSE,10RK-4K8S2-T6-EV,,"PAP Machine Tubing, Heated, 1 per 3 months",A4604,,,,,,,,,,,Tubing Type,Heated,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6I-CU-K6-MNT4-BF,PAP Machine Tubing,FALSE,31JB8-VF7-2K-L04,,"Climate Line Air Pap Machine Tubing, Heated, 1 per 3 months",A4604,,,,,,,,,Tubing Type,Climate Line Air Heated,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6I-CU-K6-MNT4-BF,PAP Machine Tubing,FALSE,CGHB-27DG6-SY-PQ,,"SlimLine PAP Machine Tubing, Non-Heated, 1 per 3 months",A7037,,,,,,,Tubing Type,SlimLine Non-Heated,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),6I-CU-K6-MNT4-BF,PAP Machine Tubing,FALSE,L238-KQMY-KDT-2Q,,"PAP Machine Tubing, Fit to Comfort",A7037/A4604,,,,,,,,,,,,,,,,,,,Tubing Type,Patient Preference
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),A4DJ-QS-NZK-EJ6I,PAP Sanitizer with Mask Wipes and Filter,FALSE,LJG9F-8Y-CAVB-Y4,,SoClean 2 Setup with Mask Wipes and Filter,X9999,,,,,,,,,PAP Sanitizer Brand,SoClean 2,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,03AY8-G8Q64-B54P,,"PAP Mask, Full Face, Resmed Quattro Air, Large, 1 per 3 months",A7030,,,,,,,,,,,,,,,Mask Brand,Resmed Quattro Air,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,04CT6-ZI-PDIP-4X,,"PAP Mask, Nasal, Resmed Airfit N20 for Her, Small, 1 per 3 months",A7034,,,,,,,,,,,,,,,,,Mask Brand,Resmed Airfit N20 for Her,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,14V-6RTC4-JVU-BU,,"PAP Mask, Oral / Nasal Hybrid, Fit Upon Setup, N/A, 1 per 3 months",A7027,,,,,,,,,,,,,,,Mask Brand,Fit Upon Setup,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,1N0R-K7HQ-GV-RNC,,"PAP Mask, Full Face, Dreamwear, Small (SM Frame), 1 per 3 months",A7030,,,,,,,,,Mask Brand,Dreamwear,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,21AIQ-8RX7-13-NZ,,"PAP Mask, Nasal, Respironics Wisp Fabric, Complete, 1 per 3 months",A7034,,,,,,,,,,,,,,,Mask Brand,Respironics Wisp Fabric,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,2LK4L-DAJH-D74N7,,"PAP Mask, Fit to Comfort, Oral, 1 per 3 months",A7044,,,,,,,,,,,,,,,Mask Brand,Fit Upon Setup,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,2N-JGUA-Y4E-ZHXZ,,"PAP Mask, Nasal Pillow, Dreamwear, Large (SM Frame), 1 per 3 months",A7034,,,,,,,,,Mask Brand,Dreamwear,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,2R-K5-6G-TCEF-UB,,"PAP Mask, Full Face, Fisher & Paykel Vitera, Small, 1 per 3 months",A7030,,,,,,,,,,,Mask Brand,Fisher & Paykel Vitera,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,31BTL-1HJ6Y-3S58,,"PAP Mask, Nasal Pillow, Nuance Gel, Fit Upon Setup, 1 per 3 month",A7033,Mask Brand,Nuance,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,37LEV-4U6B-92HSG,,"PAP Mask, Nasal Pillow, Airfit P10, Fit Upon Setup, 2 per 1 month",A7033,,,,,,,,,,,,,,,Mask Brand,AirFit P10,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,3BUPB-0E-RPZ-NZ0,,"PAP Mask, Nasal, Resmed Airfit N20, Medium, 1 per 3 months",A7034,,,,,,,,,,,,,Mask Brand,Resmed Airfit N20,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,3GL5B-MI95P-CL3M,,"PAP Mask, Nasal Pillow, Resmed Airfit P10 for Her, Complete, 1 per 3 months",A7034,,,,,,,,,,,,,Mask Brand,Resmed Airfit P10 for Her,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,3J3-GC-SI2-JE-YB,,"PAP Mask, Nasal, Fisher & Paykel Eson, Large, 1 per 3 months",A7034,,,Mask Brand,Fisher & Paykel Eson,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,3U-RT-X6JI-46TIQ,,"PAP Mask, Nasal, Fisher & Paykel Eson, Small, 1 per 3 months",A7034,,,,,,,,,,,,,,,,,Mask Brand,Fisher & Paykel Eson,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,3ZN0-9M-U9X-CDE6,,"PAP Mask, Nasal, Dreamwisp Fit, Fit Upon Setup, 1 per 3 months",A7034,,,,,,,,,,,Mask Brand,Dreamwisp Fit,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,43NX-0X9I-ZMS-6T,,"PAP Mask, Nasal, Fisher & Paykel Eson 2, Large, 1 per 3 months",A7034,,,,,Mask Brand,Fisher & Paykel Eson 2,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,4E-24V3-7BA-U8KN,,"PAP Mask, Nasal, Fisher & Paykel Eson 2, Medium, 1 per 3 months",A7034,,,,,,,,,,,,,,,Mask Brand,Fisher & Paykel Eson 2,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,4F-KCB3-1ACK9-MB,,"PAP Mask, Full Face, Resmed Airfit F20, Small, 1 per 3 months",A7030,,,,,Mask Brand,Resmed Airfit F20,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,4HR-AU9G-UMQ-Y2D,,"PAP Mask, Nasal, Resmed Mirage FX, Complete, 1 per 3 months",A7034,Mask Brand,Resmed Mirage FX,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,4N-DI-94P-BQ9-HE,,"PAP Mask, Nasal, Airfit N30I, Fit Upon Setup, 1 per 3 months",A7034,,,,,,,,,,,,,,,Mask Brand,Airfit N30I,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,4Y-GY-U4A9-R8NGI,,"PAP Mask, Nasal, Dreamwear, Medium Wide (MD Frame), 1 per 3 months",A7034,,,Mask Brand,Dreamwear,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,51M-9D5QM-ST4-CG,,"PAP Mask, Nasal Cushion, Fisher & Paykel Eson 2",A7034,,,,,,,,,,,,,,,Mask Brand,Fisher & Paykel Eson 2,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,57-E8D6-QM5T1-3C,,"PAP Mask, Nasal, Dreamwear, Medium (SM Frame), 1 per 3 months",A7034,,,,,,,,,,,Mask Brand,Dreamwear,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,5AC-L3-DI-7D-4T8,,"PAP Mask, Full Face, Dreamwear, Small (LG Frame), 1 per 3 months",A7030,,,,,,,Mask Brand,Dreamwear,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,5D-3X-H8-86-71HZ,,"PAP Mask, Nasal Pillow, Airfit P10, Medium, 2 per 1 month",A7033,,,,,,,,,,,,,,,,,,,Mask Brand,AirFit P10
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,5RHC-MYA9I-0K-5D,,"PAP Mask, Nasal Cushion, Respironics Wisp Fabric",A7034,Mask Brand,Respironics Wisp Fabric,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,5S-KABP-7Q8CR-F8,,"PAP Mask, Full Face, Resmed Airfit F10, Large, 1 per 3 months",A7030,,,,,,,,,,,,,,,,,Mask Brand,Resmed Airfit F10,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,5S-V2J3-S7I8-TX1,,"PAP Mask, Full Face, Amara Gel, Medium, 1 per 3 months",A7030,,,,,Mask Brand,Amara Gel,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,5U-0PF4M-EK-VD5S,,"PAP Mask, Nasal, Resmed Airfit N10, Complete, 1 per 3 months",A7034,,,,,,,,,,,,,,,,,Mask Brand,Resmed Airfit N10,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,6I-N0-S4Y-TVN-MD,,"PAP Mask, Nasal Pillow, Swift FX, X-Small, 2 per 1 month",A7033,,,,,,,,,Mask Brand,Swift FX,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,6N5-3Z2-CMQDH-ZF,,"PAP Mask, Full Face, Resmed Quattro FX, Large, 1 per 3 months",A7030,,,,,,,,,Mask Brand,Resmed Quattro FX,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,6U-CNQ-P2LUT-S32,,"PAP Mask, Full Face, Respironics Amara View, Fit Upon Setup, 1 per 3 months",A7030,,,Mask Brand,Respironics Amara View,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,6YL-IBI8-0PK-6S6,,"PAP Mask, Nasal Pillow, Airfit P30I, Standard, 1 per 3 months",A7034,,,,,,,,,Mask Brand,Airfit P30I,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,71K-Y6E93-CG-Z5E,,"PAP Mask, Nasal Pillow, Resmed Airfit P10, Large, 1 per 3 months",A7034,,,,,,,,,,,,,Mask Brand,Resmed Airfit P10,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,7D8-CFD-9EYN-KBX,,"PAP Mask, Nasal, Fisher & Paykel Eson, Fit Upon Setup, 1 per 3 months",A7034,Mask Brand,Fisher & Paykel Eson,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,7ZG-CNK-CSPMT-29,,"PAP Mask, Nasal Pillow, Resmed P30i",A7034,,,,,,,Mask Brand,Resmed P30i,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,8L8-Z9-SYZN-5DLA,,"PAP Mask, Nasal Pillow, Airfit P30I, Large, 2 per 1 month",A7033,,,,,,,,,,,,,,,,,Mask Brand,Airfit P30I,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,8SV6-Q6P3C-Q4-VM,,"PAP Mask, Nasal, Fisher & Paykel Eson, Medium, 1 per 3 months",A7034,,,,,,,,,,,,,,,,,,,Mask Brand,Fisher & Paykel Eson
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,8ZS-M5D-HQKFM-2E,,"PAP Mask, Fit to Comfort, Oral / Nasal Hybrid, 1 per 3 months",A7027,Mask Brand,Fit Upon Setup,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,980FC-YAMY-NMEPI,,"PAP Mask, Fit to Comfort, Nasal Pillow, 1 per 3 months",A7034,,,,,,,,,,,,,,,,,Mask Brand,Fit Upon Setup,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,9M6D-PDBMJ-XEFZ4,,"PAP Mask, Nasal Pillow, Swift FX, Small, 2 per 1 month",A7033,,,,,,,Mask Brand,Swift FX,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,9YFQ-KUZ-7B8E-XM,,"PAP Mask, Nasal Cushion, Resmed N30",A7034,,,,,,,,,,,,,,,Mask Brand,Resmed N30,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,9YZ-MV0B9-MT4-9J,,"PAP Mask, Full Face, Fisher & Paykel Vitera, Large, 1 per 3 months",A7030,,,,,,,,,,,,,,,Mask Brand,Fisher & Paykel Vitera,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,A5G-YA26-PHXU-Z7,,"PAP Mask, Nasal, Airtouch N20, Medium, 1 per 3 months",A7034,,,,,,,,,,,,,,,,,,,Mask Brand,Airtouch N20
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,AS-TN-P6IB-I03K8,,"PAP Mask, Nasal, Wisp, Fit Upon Setup, 1 per 3 months",A7034,,,,,,,,,,,,,,,Mask Brand,Wisp,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,AT4GH-86-7HL-7HP,,"PAP Mask, Full Face, Resmed Quattro, Large, 1 per 3 months",A7030,,,Mask Brand,Resmed Quattro,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,B18-YIPD-2K-4IT7,,"PAP Mask, Full Face, Resmed Airtouch F20 for Her, Small, 1 per 3 months",A7030,,,,,,,,,,,,,,,Mask Brand,Resmed Airtouch F20 for Her,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,BQK2-5GU-BZVZ-UT,,"PAP Mask, Nasal, Airfit N30I, Small, 1 per 3 months",A7034,,,,,,,,,,,Mask Brand,Airfit N30I,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,BX1-7H3N-GU-UE80,,"PAP Mask, Full Face, Resmed Quattro, Small, 1 per 3 months",A7030,,,,,,,,,,,,,,,Mask Brand,Resmed Quattro,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,CD0J-GK-UH-GTGEV,,"PAP Mask, Nasal, Resmed Airfit N20, Small, 1 per 3 months",A7034,,,,,,,,,,,Mask Brand,Resmed Airfit N20,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,CH-GS-TLH-DS1-N6,,"PAP Mask, Nasal Pillow, Dreamwear Pillows, Fit Upon Setup, 1 per 3 months",A7033,,,,,Mask Brand,Dreamwear Pillows,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,CI3G-GN-B35P-9I9,,"PAP Mask, Oral, Fit Upon Setup, N/A, 1 per 3 months",A7044,,,,,,,Mask Brand,Fit Upon Setup,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,CKH-454CH-CKB-SC,,"PAP Mask, Nasal, Airfit N30I, Medium, 1 per 3 months",A7034,,,,,,,Mask Brand,Airfit N30I,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,D38D2-HMJT-QN-YA,,"PAP Mask, Full Face, Airfit F30I, Fit Upon Setup, 1 per 3 months",A7030,,,,,,,,,Mask Brand,Airfit F30I,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,D9-UT-TQ-6CT-3NI,,"PAP Mask, Full Face, Amara Gel, Small, 1 per 3 months",A7030,,,,,,,,,,,,,Mask Brand,Amara Gel,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,DFH-ZLE-U3F-VNYF,,"PAP Mask, Nasal, Respironics ComfortGel Blue, Large, 1 per 3 months",A7034,Mask Brand,Respironics ComfortGel Blue,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,DJ6X-CTVUL-3Y-ED,,"PAP Mask, Nasal Pillow, Swift FX, Large, 2 per 1 month",A7033,,,,,Mask Brand,Swift FX,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,DK626-NDJ3-F1-XF,,"PAP Mask, Nasal, Dreamwear, Large (MD Frame), 1 per 3 months",A7034,,,,,,,,,,,Mask Brand,Dreamwear,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,DXP45-Z2D-LRN-7C,,"PAP Mask, Nasal, Dreamwear, Medium (LG Frame), 1 per 3 months",A7034,,,,,,,,,,,,,,,,,Mask Brand,Dreamwear,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,E1NP-5NXZ1-7LIN3,,"PAP Mask, Full Face, Dreamwear, Large (MD Frame), 1 per 3 months",A7030,,,,,,,,,,,Mask Brand,Dreamwear,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,E7Q-NXQ5-FCIK-1J,,"PAP Mask, Nasal Cushion, Respironics Dreamwear",A7034,,,Mask Brand,Respironics Dreamwear,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,EGF0-Z2-IDS7V-6D,,"PAP Mask, Nasal Pillow, Respironics Dreamwear Silicone",A7034,,,,,Mask Brand,Respironics Dreamwear Silicone,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,EP-NV-7J5YJ-1QPJ,,"PAP Mask, Fit to Comfort, 1 per 3 months.",MASK,,,Mask Brand,Fit Upon Setup,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,EXSTH-FIJ-GJ9-UC,,"PAP Mask, Nasal Cushion, Resmed N30i",A7034,,,,,,,Mask Brand,Resmed N30i,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,F84P-X7-ME89-8P1,,"PAP Mask, Nasal Pillow, Fisher & Paykel Brevida",A7034,Mask Brand,Fisher & Paykel Brevida,,,,,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,GAHB0-EZ-37-LEKL,,"PAP Mask, Nasal Pillow, Airfit P10, Large, 2 per 1 month",A7033,,,,,,,,,,,,,,,,,,,Mask Brand,AirFit P10
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,GX7-8IJ3-UPB2-2P,,"PAP Mask, Full Face, Fisher & Paykel Simplus, Large, 1 per 3 months",A7030,,,,,,,,,,,Mask Brand,Fisher & Paykel Simplus,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,H0GHK-A5C3-2M-F8,,"PAP Mask, Full Face, Resmed Quattro FX, Small, 1 per 3 months",A7030,,,,,Mask Brand,Resmed Quattro FX,,,,,,,,,,,,,,
083VI-7J96C-5CY9,CPAP and BiLevel Resupply Package (With F2F Documentation),B29-DBQ-BC3PJ-VA,PAP Mask,FALSE,HG7Y-INVBS-H3V3K,,"PAP Mask, Nasal, Resmed Airfit N20, Large, 1 per 3 months",A7034,Mask Brand,Resmed Airfit N20,,,,,,,,,,,,,,,,,,
