package_external_id,package_name,product_external_id,product_name,product_required,sku_external_id,sku_manufacturer_id,sku_description,sku_hcpcs,attr1_name,attr1_value,attr2_name,attr2_value,attr3_name,attr3_value,attr4_name,attr4_value,attr5_name,attr5_value,attr6_name,attr6_value,attr7_name,attr7_value,attr8_name,attr8_value,attr9_name,attr9_value,attr10_name,attr10_value
0FSB-JK-59-8E78V,FreeStyle Libre System Continuous Glucose Monitoring Package [MEDICARE/MEDICAID],YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,4V-CJG-63RKA-INP,,"Blood Glucose Test Strips (Diabetes), Refills if billed with: Rx- 3, Med- Lifetime",BLDSTRP,,,,,,,,,,,,,,,,,Blood Glucose System,n/a,,
0FSB-JK-59-8E78V,FreeStyle Libre System Continuous Glucose Monitoring Package [MEDICARE/MEDICAID],YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,PN0KC-QA5-DGR-7S,,"Blood Glucose Test Strips, Caresense (Diabetes)",BLDSTRP,,,,,,,,,,,,,Blood Glucose System,CareSense,,,,,,
0FSB-JK-59-8E78V,FreeStyle Libre System Continuous Glucose Monitoring Package [MEDICARE/MEDICAID],YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,RJT-VMR-89PC7-TG,843244,"Blood Glucose Test Strips, Prodigy Auto (Diabetes)",BLDSTRP,,,,,,,,,,,,,Blood Glucose System,Prodigy Auto,,,,,,
18T5L-QTVRT-DAB6,"FreeStyle Libre 2 System, Continuous Glucose Monitoring Package",0GC-NP4IJ-C73-HC,Freestyle Libre Adhesive Patches,FALSE,YL-8TD-EZX-G6-VI,,"Freestyle Libre Adhesive Patches, Pack (10)",CGMP,,,,,Patches Unit,Pack (10),,,,,,,,,,,,,,
18T5L-QTVRT-DAB6,"FreeStyle Libre 2 System, Continuous Glucose Monitoring Package",5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,IJ-GV6-18Z2-70BX,,"Blood Glucose Meter, Caresense (Diabetes)",BGMETR,,,,,,,,,,,,,,,,,,,Blood Glucose System,CareSense
18T5L-QTVRT-DAB6,"FreeStyle Libre 2 System, Continuous Glucose Monitoring Package",BU6J-KE3R-K8-DC1,Libre 2 Reader,TRUE,8R-9CD5-NCAV-U6D,,No Libre 2 Reader,,,,,,,,Reader/Receiver Included,Not Included,,,,,,,,,,,,
18T5L-QTVRT-DAB6,"FreeStyle Libre 2 System, Continuous Glucose Monitoring Package",BU6J-KE3R-K8-DC1,Libre 2 Reader,TRUE,HC03T-XE-N0L-TD0,71953,"Libre 2 Reader, 1 per year",CGMR,,,,,,,Reader/Receiver Included,Included,,,,,,,,,,,,
18T5L-QTVRT-DAB6,"FreeStyle Libre 2 System, Continuous Glucose Monitoring Package",BU6J-KE3R-K8-DC1,Libre 2 Reader,TRUE,STJ5-H6-JYGT-HQT,,A9278/E2103 Libre 2 Reader,CGMR,,,,,,,Reader/Receiver Included,Included,,,,,,,,,,,,
18T5L-QTVRT-DAB6,"FreeStyle Libre 2 System, Continuous Glucose Monitoring Package",BU6J-KE3R-K8-DC1,Libre 2 Reader,TRUE,XF4-H3-LK4-XETEP,,Libre 2 Reader,CGMR,,,,,,,,,Reader/Receiver Included,Included,,,,,,,,,,
18T5L-QTVRT-DAB6,"FreeStyle Libre 2 System, Continuous Glucose Monitoring Package",YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,RJT-VMR-89PC7-TG,843244,"Blood Glucose Test Strips, Prodigy Auto (Diabetes)",BLDSTRP,,,,,,,,,Blood Glucose System,Prodigy Auto,,,,,,,,,,
18T5L-QTVRT-DAB6,"FreeStyle Libre 2 System, Continuous Glucose Monitoring Package",YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,Z8Y-NM-CJ8U0-GY9,,Blood Glucose Test Strips (Diabetes),BLDSTRP,,,,,,,,,,,,,,,,,,,Blood Glucose System,n/a
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",52D1-BP98N-YNMCK,Dexcom Sensor,TRUE,70R-E59-BJK-20EA,,"Dexcom Sensors, Monthly supply allowance for non-adjunctive continuous glucose monitoring system (CGM), 90-day supply",A4239,,,Insurance,Medicare/Medicare Advantage,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",52D1-BP98N-YNMCK,Dexcom Sensor,TRUE,A1L51-FNVSN-G56J,,"Dexcom Sensors; disposable, for use with interstitial continuous glucose monitoring system, 90-day supply",A9276,Insurance,Non-Medicare,,,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",52D1-BP98N-YNMCK,Dexcom Sensor,TRUE,PHKMS-ST3J-61-H4,,"Dexcom Sensors, Supply allowance for therapeutic continuous glucose monitoring (CGM), 90-day supply",A4239,,,Insurance,Medicare/Medicare Advantage,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,8N-DSA-8DH-N15QK,,"Blood Glucose Meter, Easy Max (Diabetes)",BGMETR,,,,,,,,,,,,,,,Blood Glucose System,Easy Max,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,EF-Z0-BX8I-Q0-VY,,"Blood Glucose Meter, Advocate (Diabetes)",BGMETR,,,,,,,,,,,,,,,Blood Glucose System,Advocate,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,HVN-MY-5Z-P85-G9,,"Blood Glucose Meter, One Touch Verio (Diabetes)",BGMETR,,,,,,,,,,,,,,,,,,,Blood Glucose System,One Touch Verio
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,QVHL0-QV2QU-SHTN,,"Blood Glucose Meter, Glucocard Expression (Diabetes)",BGMETR,,,,,,,,,,,,,,,,,,,Blood Glucose System,Glucocard Expression
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,S8XS-4I3-GQ2-7PG,,"Blood Glucose Meter, CareSense Voice (Diabetes)",BGMETR,,,,,,,,,Blood Glucose System,CareSense Voice,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",G0A3-1X-9TQT-5Y5,Continuous Glucose Monitor Transmitter,TRUE,4J5QG-U7M-NF9-MD,,"Transmitter, Supply allowance for therapeutic continuous glucose monitoring (CGM), 90-day supply",A4239,Insurance,Medicare/Medicare Advantage,,,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",G0A3-1X-9TQT-5Y5,Continuous Glucose Monitor Transmitter,TRUE,5TPI-A6SDI-U8-TU,,"Transmitter, Monthly supply allowance for non-adjunctive continuous glucose monitoring system (CGM), 90-day supply",A4239,Insurance,Medicare/Medicare Advantage,,,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",G0A3-1X-9TQT-5Y5,Continuous Glucose Monitor Transmitter,TRUE,XL-VG-2EHG-J3-RI,,Continuous Glucose Monitor Transmitter,CGMT,Insurance,N/A,,,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",G0A3-1X-9TQT-5Y5,Continuous Glucose Monitor Transmitter,TRUE,XNXL-UT-QBEGY-92,,"Transmitter; external, for use with interstitial continuous glucose monitoring system, 90-day supply",A9277,Insurance,Non-Medicare,,,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",K6J-50KQ-31D-2S1,Insulin,FALSE,CK-6GK6-NF3R7-VG,,Insulin,J1817,,,,,,,,,,,,,,,,,Type of Insulin,N/A,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",TYF-6U1G-X2G-LJH,Libre Sensor.,TRUE,9XA5-63E-M465-NQ,,"Libre Sensors, Monthly supply allowance for non-adjunctive continuous glucose monitoring system (CGM), 90-day supply",A4239,,,Insurance,Medicare/Medicare Advantage,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",TYF-6U1G-X2G-LJH,Libre Sensor.,TRUE,IBG-16P0-H6MU-95,,"Libre Sensors, Supply allowance for therapeutic continuous glucose monitoring (CGM), 90-day supply",A4239,,,Insurance,Medicare/Medicare Advantage,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",TYF-6U1G-X2G-LJH,Libre Sensor.,TRUE,UCI-746G3-4R8-V8,,"Libre Sensors; disposable, for use with interstitial continuous glucose monitoring system, 90-day supply",A9276,,,Insurance,Non-Medicare,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",U6GJA-FXAZ-YM-9F,Continuous Glucose Monitor.,TRUE,95-NZQZA-PIE-KXB,,Continuous Glucose Monitoring Receiver (Monitor),A9278,Insurance,Non-Medicare,,,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",U6GJA-FXAZ-YM-9F,Continuous Glucose Monitor.,TRUE,EU3-3ITHE-YD4-D1,,Continuous Glucose Monitoring Receiver (Monitor),E2103,Insurance,Medicare/Medicare Advantage,,,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",U6GJA-FXAZ-YM-9F,Continuous Glucose Monitor.,TRUE,QHV-13-EPU-T6RHD,,"Continuous Glucose Monitoring Receiver (Monitor), for non-adjunctive continuous glucose monitoring system",E2103,Insurance,Medicare/Medicare Advantage,,,,,,,,,,,,,,,,,,
1A-HR1-5KV1-4AKB,"Continuous Glucose Monitoring Package (Monitor, Sensors, and Transmitter)",YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,VALRL-BT1-2KL-LF,960300,"Blood Glucose Test Strips, True Metrix (Diabetes)",BLDSTRP,,,,,,,,,,,,,,,,,,,Blood Glucose System,True Metrix
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,1IHJ-NU5Z-SX-59F,,Medtronic Guardian Sensor 770G,A9276,,,CGM Model,770G,,,,,,,,,,,,,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,57YRX-SRG-CVP-DZ,,Medtronic Sensor,CGMS,,,CGM Model,n/a,,,,,,,,,,,,,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,7KLM5-H9GSD-AZ0E,,Medtronic Guardian Sensor 630G/670G,A9276,CGM Model,630G/670G,,,,,,,,,,,,,,,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,KCP-CR-T4FT-NPNM,,A9276 (30 per month / 365 per year) / A4238 (1 per month / 12 per year) Medtronic Sensor,CGMS,CGM Model,n/a,,,,,,,,,,,,,,,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,KY-KN-SXTIU-RCMK,,A9276 Medtronic Sensor,CGMS,CGM Model,n/a,,,,,,,,,,,,,,,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,LJG-KX-2IX-T0-TH,,"Medtronic Sensor, Pack of 5",CGMS,,,CGM Model,n/a,,,,,,,,,,,,,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,K6J-50KQ-31D-2S1,Insulin,FALSE,EG9-LD4-CXFD-JLK,,"Insulin Aspart, 100 units/mL, dispense 9 10 mL vials every 90 days, use as directed per prescriber via insulin pump, 4 refills",J1817,,,,,,,,,,,,,Type of Insulin,Aspart,,,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,4V-CJG-63RKA-INP,,"Blood Glucose Test Strips (Diabetes), Refills if billed with: Rx- 3, Med- Lifetime",BLDSTRP,,,,,,,,,,,,,,,Blood Glucose System,n/a,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,9J-VYE-YM-EX-AC9,793449,"Blood Glucose Test Strips, Glucocard Expression (Diabetes)",BLDSTRP,,,,,,,,,,,,,,,,,Blood Glucose System,Glucocard Expression,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,LI-6SP-2XK8-Y7M0,,"Blood Glucose Test Strips, Easy Max (Diabetes)",BLDSTRP,,,,,,,,,,,,,,,Blood Glucose System,Easy Max,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,PHFX3-NFXKM-QF6E,688260,"Blood Glucose Test Strips, Glucocard 01 Sensor Plus (Diabetes)",BLDSTRP,,,,,,,,,,,,,,,,,,,Blood Glucose System,Glucocard 01 Sensor Plus
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,Q3E-3YP-0HR8Y-7A,,"Blood Glucose Test Strips, Advocate (Diabetes)",BLDSTRP,,,,,,,,,,,,,,,Blood Glucose System,Advocate,,,,
1KQI3-FPU-3EH-FR,Medtronic Connect Continuous Glucose Monitoring Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,RJT-VMR-89PC7-TG,843244,"Blood Glucose Test Strips, Prodigy Auto (Diabetes)",BLDSTRP,,,,,,,Blood Glucose System,Prodigy Auto,,,,,,,,,,,,
1P-0XE-3T2-HZ-37,Medtronic Sensor,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,1IHJ-NU5Z-SX-59F,,Medtronic Guardian Sensor 770G,A9276,,,,,CGM Model,770G,,,,,,,,,,,,,,
1P-0XE-3T2-HZ-37,Medtronic Sensor,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,57YRX-SRG-CVP-DZ,,Medtronic Sensor,CGMS,CGM Model,n/a,,,,,,,,,,,,,,,,,,
1P-0XE-3T2-HZ-37,Medtronic Sensor,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,7KLM5-H9GSD-AZ0E,,Medtronic Guardian Sensor 630G/670G,A9276,,,,,CGM Model,630G/670G,,,,,,,,,,,,,,
1P-0XE-3T2-HZ-37,Medtronic Sensor,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,KCP-CR-T4FT-NPNM,,A9276 (30 per month / 365 per year) / A4238 (1 per month / 12 per year) Medtronic Sensor,CGMS,,,CGM Model,n/a,,,,,,,,,,,,,,,,
1P-0XE-3T2-HZ-37,Medtronic Sensor,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,KY-KN-SXTIU-RCMK,,A9276 Medtronic Sensor,CGMS,,,,,CGM Model,n/a,,,,,,,,,,,,,,
1P-0XE-3T2-HZ-37,Medtronic Sensor,8R5M-M6R-SNT2-F4,Medtronic Sensor,TRUE,LJG-KX-2IX-T0-TH,,"Medtronic Sensor, Pack of 5",CGMS,CGM Model,n/a,,,,,,,,,,,,,,,,,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,4D-65-0FZ6N-YF50,,"Blood Glucose Meter, Bayer Contour Next (Diabetes)",BGMETR,,,,,,,,,,,,,,,,,Blood Glucose System,Bayer Contour Next,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,DHMF-KCDN-JYM-DB,,Blood Glucose Meter (Diabetes),BGMETR,,,,,,,,,,,Blood Glucose System,n/a,,,,,,,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,EF-Z0-BX8I-Q0-VY,,"Blood Glucose Meter, Advocate (Diabetes)",BGMETR,,,,,,,,,,,,,,,,,,,Blood Glucose System,Advocate
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,QZU7-RC-ZT4-V8TV,,"Blood Glucose Meter, One Touch Ultra 2 (Diabetes)",BGMETR,,,,,,,,,,,Blood Glucose System,One Touch Ultra 2,,,,,,,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,6CV-UR46-CMVE-D3,Continuous Glucose Monitor Sensor,FALSE,0CX-9F-E4-8HR-U4,,Continuous Glucose Monitor Sensor,A4239,,,Insurance,Medicare,,,,,,,,,,,,,,,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,6CV-UR46-CMVE-D3,Continuous Glucose Monitor Sensor,FALSE,FN-AC-49S-IY-V7Y,,"Sensors, disposable, for use with interstitial continuous glucose monitoring system, 90-day supply",A9276,,,Insurance,Non-Medicare,,,,,,,,,,,,,,,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,6CV-UR46-CMVE-D3,Continuous Glucose Monitor Sensor,FALSE,IEHG-P6IM-MN-QJ8,,Continuous Glucose Monitor Sensor,A9276,,,Insurance,Non-Medicare,,,,,,,,,,,,,,,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,K6J-50KQ-31D-2S1,Insulin,FALSE,EG9-LD4-CXFD-JLK,,"Insulin Aspart, 100 units/mL, dispense 9 10 mL vials every 90 days, use as directed per prescriber via insulin pump, 4 refills",J1817,,,,,,,,,,,,,,,Type of Insulin,Aspart,,,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,4V-CJG-63RKA-INP,,"Blood Glucose Test Strips (Diabetes), Refills if billed with: Rx- 3, Med- Lifetime",BLDSTRP,,,,,,,,,,,Blood Glucose System,n/a,,,,,,,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,LI-6SP-2XK8-Y7M0,,"Blood Glucose Test Strips, Easy Max (Diabetes)",BLDSTRP,,,,,,,,,,,,,Blood Glucose System,Easy Max,,,,,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,PHFX3-NFXKM-QF6E,688260,"Blood Glucose Test Strips, Glucocard 01 Sensor Plus (Diabetes)",BLDSTRP,,,,,,,,,,,,,,,,,Blood Glucose System,Glucocard 01 Sensor Plus,,
2S8-2JS1-X7I-0IM,Continuous Glucose Monitor Package,YTVZ-1X-GY6-VKXS,Blood Glucose Test Strips (Diabetes),FALSE,Q3E-3YP-0HR8Y-7A,,"Blood Glucose Test Strips, Advocate (Diabetes)",BLDSTRP,,,,,,,,,,,,,Blood Glucose System,Advocate,,,,,,
3ES-LZK9-NFI-NK0,Dexcom G6 Receiver,RYEBX-QY-F5B-XCH,Dexcom G6 Receiver,TRUE,09-IDG1-YB-R5-9S,,Dexcom G6 Receiver,A9278,,,,,,,,,Reader/Receiver Included,Included,,,,,,,,,Unit,Each (1)
3ES-LZK9-NFI-NK0,Dexcom G6 Receiver,RYEBX-QY-F5B-XCH,Dexcom G6 Receiver,TRUE,7F97-8J-UKBY-4AT,,"Dexcom G6 Receiver, 1 per year",CGMR,,,,,,,Reader/Receiver Included,Included,,,,,,,Unit,Each (1),,,,
3ES-LZK9-NFI-NK0,Dexcom G6 Receiver,RYEBX-QY-F5B-XCH,Dexcom G6 Receiver,TRUE,7M-P56FK-1UQX-2X,,A9278/E2103 Dexcom G6 Receiver,CGMR,,,,,,,Reader/Receiver Included,Included,,,,,,,,,Unit,Max Allowable,,
3ES-LZK9-NFI-NK0,Dexcom G6 Receiver,RYEBX-QY-F5B-XCH,Dexcom G6 Receiver,TRUE,A7E-VTBI6-PM-E5Q,,E2103/A9278 Dexcom G6 Receiver,CGMR,,,,,,,Reader/Receiver Included,Included,,,,,,,,,Unit,Each (1),,
3ES-LZK9-NFI-NK0,Dexcom G6 Receiver,RYEBX-QY-F5B-XCH,Dexcom G6 Receiver,TRUE,IVA-59FC-DE5P-UG,PDCG6RECTSM,Dexcom G6 Receiver,E2103,,,,,,,Reader/Receiver Included,Included,,,,,,,,,Unit,Each (1),,
3ES-LZK9-NFI-NK0,Dexcom G6 Receiver,RYEBX-QY-F5B-XCH,Dexcom G6 Receiver,TRUE,L243R-P1IG9-196T,,Dexcom G6 Receiver,CGMR,,,,,,,Reader/Receiver Included,Included,,,,,,,,,Unit,Max Allowable,,
3ES-LZK9-NFI-NK0,Dexcom G6 Receiver,RYEBX-QY-F5B-XCH,Dexcom G6 Receiver,TRUE,PT-ZH8HB-8980-N2,,No Dexcom G6 Receiver,,,,,,,,Reader/Receiver Included,Not Included,,,,,,,,,Unit,Each (1),,
3ES-LZK9-NFI-NK0,Dexcom G6 Receiver,RYEBX-QY-F5B-XCH,Dexcom G6 Receiver,TRUE,RDRQ6-TPN0-7L4LG,,No Dexcom G6 Receiver,,,,,,,,,,Reader/Receiver Included,Not Included,,,,,,,,,Unit,Max Allowable
3ES-LZK9-NFI-NK0,Dexcom G6 Receiver,RYEBX-QY-F5B-XCH,Dexcom G6 Receiver,TRUE,SAUD-QL1-PSC0-VA,,"Dexcom G6 Receiver, as directed",CGMR,,,,,,,Reader/Receiver Included,Included,,,,,,,,,Unit,Max Allowable,,
3JD-57N-0RNA-S4I,FreeStyle Libre 3 Sensor Only,4YEZ-E5-T7HI-D8A,Libre 3 Sensor,TRUE,8L9G-7G-4DQJ-X2Z,72081,"Libre 3 Sensor, change every 14 days",CGMS,,,,,CGM System,FreeStyle Libre 3,,,,,,,,,,,,,,
3JD-57N-0RNA-S4I,FreeStyle Libre 3 Sensor Only,4YEZ-E5-T7HI-D8A,Libre 3 Sensor,TRUE,GD-R5LUI-0P9-6PA,,"Libre 3 Sensor, change every 14 days",CGMSRES,CGM System,FreeStyle Libre 3,,,,,,,,,,,,,,,,,,
3JD-57N-0RNA-S4I,FreeStyle Libre 3 Sensor Only,4YEZ-E5-T7HI-D8A,Libre 3 Sensor,TRUE,J1IX0-1YSI-B6-ZT,,"Libre 3 Sensor, change every 14 days",A4239,CGM System,FreeStyle Libre 3,,,,,,,,,,,,,,,,,,
3JD-57N-0RNA-S4I,FreeStyle Libre 3 Sensor Only,4YEZ-E5-T7HI-D8A,Libre 3 Sensor,TRUE,LS-R38-E6AY-PHIQ,,"Libre 3 Sensor, change every 14 days",A9276,,,,,CGM System,FreeStyle Libre 3,,,,,,,,,,,,,,
3JD-57N-0RNA-S4I,FreeStyle Libre 3 Sensor Only,4YEZ-E5-T7HI-D8A,Libre 3 Sensor,TRUE,NA9LV-7F-6YRZ-RQ,,"Libre 3 Sensor, change every 14 days, 6 refills",CGMS,,,CGM System,FreeStyle Libre 3,,,,,,,,,,,,,,,,
3JD-57N-0RNA-S4I,FreeStyle Libre 3 Sensor Only,4YEZ-E5-T7HI-D8A,Libre 3 Sensor,TRUE,PYLP-U5C-FKG-D8T,,"Libre 3 Sensor, change every 14 days",CGMS,,,,,CGM System,FreeStyle Libre 3,,,,,,,,,,,,,,
3JD-57N-0RNA-S4I,FreeStyle Libre 3 Sensor Only,4YEZ-E5-T7HI-D8A,Libre 3 Sensor,TRUE,URS-CA-7648T-L4H,,A4239 (1 per month/12 per year) / A9276 (30 per month/365 per year) Libre 3 Sensor,CGMS,,,,,CGM System,FreeStyle Libre 3,,,,,,,,,,,,,,
3JD-57N-0RNA-S4I,FreeStyle Libre 3 Sensor Only,4YEZ-E5-T7HI-D8A,Libre 3 Sensor,TRUE,UTKX-UL-YVU7U-P2,,"A4239/A9276 Libre 3 Sensor, change every 14 days",CGMS,,,CGM System,FreeStyle Libre 3,,,,,,,,,,,,,,,,
3L0-571-39L7-MZJ,FreeStyle Libre 3 Plus Sensor Only,79U0-5DV-IZ39-AX,Libre 3 / 3 Plus Sensor,TRUE,0J2-YM5-MVUYZ-1A,,"Libre 3 Plus Sensor, change every 15 days, 6 refills",CGMS,CGM System,FreeStyle Libre 3 Plus,,,,,,,,,,,,,,,,,,
3L0-571-39L7-MZJ,FreeStyle Libre 3 Plus Sensor Only,79U0-5DV-IZ39-AX,Libre 3 / 3 Plus Sensor,TRUE,5YF3-AB6-QJG-XKT,,"A4239/A9276 Libre 3 Plus Sensor, change every 15 days",CGMS,CGM System,FreeStyle Libre 3 Plus,,,,,,,,,,,,,,,,,,
3L0-571-39L7-MZJ,FreeStyle Libre 3 Plus Sensor Only,79U0-5DV-IZ39-AX,Libre 3 / 3 Plus Sensor,TRUE,ES5D-H2GA-AY-6FJ,,A4239 (1 per month/12 per year) / A9276 (30 per month/365 per year) Libre 3 Plus Sensor,CGMS,,,CGM System,FreeStyle Libre 3 Plus,,,,,,,,,,,,,,,,
3L0-571-39L7-MZJ,FreeStyle Libre 3 Plus Sensor Only,79U0-5DV-IZ39-AX,Libre 3 / 3 Plus Sensor,TRUE,EV-A6TH-9185G-QR,,"Libre 3 Plus Sensor, change every 15 days",A4239,,,CGM System,FreeStyle Libre 3 Plus,,,,,,,,,,,,,,,,
3L0-571-39L7-MZJ,FreeStyle Libre 3 Plus Sensor Only,79U0-5DV-IZ39-AX,Libre 3 / 3 Plus Sensor,TRUE,L9EGV-50-CMV9-6G,,"Libre 3 Plus Sensor, change every 15 days",CGMS,CGM System,FreeStyle Libre 3 Plus,,,,,,,,,,,,,,,,,,
3L0-571-39L7-MZJ,FreeStyle Libre 3 Plus Sensor Only,79U0-5DV-IZ39-AX,Libre 3 / 3 Plus Sensor,TRUE,UZR-NFR-BSTF-9IU,,"Libre 3 Plus Sensor, change every 15 days, 12 refills",CGMS,CGM System,FreeStyle Libre 3 Plus,,,,,,,,,,,,,,,,,,
